show_id,type,title,cast,release_year,listed_in,plataforma,duration_len,duration_type
a8896,Movie,Robocop: Prime Directives-Meltdown,"Alex J. Murphy , John Terrence Cable , Sara Cable",2001,"Action, Science Fiction",amazon,95,min
a8897,Movie,Rise of the Footsoldier: The Heist,"Craig Fairbrass, Terry Stone, Roland Manookian",2020,Action,amazon,85,min
a8898,Movie,Prema Gulabi,"Allrounder ballem venu madhav, Razamurad, Kiran tej, Bindu, Sowmya, Chitram bhasha",2021,"Drama, Suspense",amazon,119,min
a8899,Movie,Ong Bak 2,"Tony Jaa, Sorapong Chatree, Sarunyu Wongkrachang, Nirut Sirichanya, Santisuk Promsiri, Primorata Dejudom, Natdanai Kongthong, Patthama Panthong, Petchtai Wongkamlao, Dan Chupong, Supakorn Kitsuwon",2008,"Action, Arthouse, Horror",amazon,98,min
a8900,Movie,Ong Bak - The Thai Warrior,"Tony Jaa, Petchtai Wongkamlao",2005,"Action, Adventure, Horror",amazon,105,min
a8901,Movie,Mojin: The Worm Valley,"Cai Hang, Gu Xuan",2019,"Action, Adventure",amazon,110,min
a8902,Movie,Good Friday,"Danny Bonstock, Jordan Lage, Timothy Stickney, Teagle F. Bougere, Colin Critchley",2020,Drama,amazon,83,min
a8903,Movie,Finger of Guilt,"Richard Basehart, Mary Murphy, Constance Cummings",1956,"Drama, Suspense",amazon,84,min
a8904,TV Show,Digley & Dazey - Vehicle Cartoons for Kids (Made by Little Baby Bum),sin datos,2021,Kids,amazon,3,season
a8905,Movie,Cosmoball,"Viktoriya Agalakova, Wolfgang Cerny",2021,"Action, Kids, Science Fiction",amazon,118,min
a8906,TV Show,CoComelon - Kids Songs and Nursery Rhymes,sin datos,2021,Kids,amazon,11,season
a8907,Movie,Beautiful Joe,"Sharon Stone, Billy Connolly, Ian Holm",2000,"Comedy, Drama",amazon,92,min
a8908,Movie,Bad Reputation,"Tabitha Brown, Kelly Goodner, Jennifer Holloway, Jerad Anderson, Jeff Kueppers, Sean A. Mulvihill",2005,"Drama, Horror, Suspense",amazon,91,min
a8909,Movie,Asmee,"Rushika Raj, Raja Narendra, Keshav Deepak, Indu Kusuma, Hemanth Varma, Priyanka Chowdary, Rahul Chavan, Mahesh Boya",2021,Suspense,amazon,95,min
a8910,Movie,2:HRS,"Harry Jarvis, Ella-Rae Smith, Alhaji Fofana, Keith Allen, Siobhan Redmond, Seann Walsh, Kirsty Dillon, Tomi May",2019,"Action, Kids, Young Adult Audience",amazon,82,min
a8911,Movie,13 Assassins (English Subtitled),"Koji Yakusho, Takayuki Yamada, Yusuke Iseya",2011,"Action, Arthouse, Drama",amazon,125,min
a8912,Movie,Zero Tolerance,"​Scott Adkins, Dustin Nguyen, Gary Daniels, Kane Kosugi, Sahajak Boonthanakit",2015,Action,amazon,90,min
a8913,Movie,White Girl Apokalypse,"Hailey Thornton, Noah Artis, Rebecca Wilson, Eric Henderson, Trinity Ellery, Alex Renée Hubbard",2021,"Comedy, Horror",amazon,76,min
a8914,Movie,Voices From a Locked Room,"Jeremy Northam, Tushka Bergen, Allan Corduner",1995,Drama,amazon,92,min
a8915,Movie,The Disappearance of Vonnie,"Ann Jillian, Joe Penny, Kim Zimmer",1994,"Drama, Suspense",amazon,94,min
a8916,Movie,Swing Vote,"Andy Garcia, Harry Belafonte, Robert Prosky",1999,Drama,amazon,94,min
a8917,Movie,Split Images,"Gregory Harrison, Robert Collins, Rebecca Jenkins",1992,Suspense,amazon,90,min
a8918,Movie,Shades,"Cj Natoli, Stephen Goodman, Leland Montgomery, Kristine Crown, Richard Elliot, William Guirola, Gera Hermann, Sarah Holterman, Zack Kahn, Mike Ludwig, Dillaran Martin, Lindsey Newell, Kelley Qualls, Jeff Sinclair, Sto Strouss, David Terrell, Rachel Tucker, Maria Vargas",2016,"Action, Comedy, Suspense",amazon,72,min
a8919,Movie,Sergei: Unplugged Cinema by Shailendra Singh,"Sergei Polunin, Shailendra Singh",2020,Drama,amazon,53,min
a8920,Movie,Saravana,"Silambarasan, Jothika, Prakash Raj, Vivek",2006,"Drama, Romance",amazon,167,min
a8921,Movie,Mitti,"Ferdous Ahmed, Sharbani Mukherji, Rani Rajkumar, Arif Zakaria",2001,"Action, Horror",amazon,136,min
a8922,Movie,"Life Is Tough, Eh Providence?","Tomas Milian, Gregg Palmer",1972,"Comedy, Western",amazon,95,min
a8923,Movie,Koch Brothers Exposed,sin datos,2014,Special Interest,amazon,56,min
a8924,Movie,Kartha,"Venky, Deepthi Manne, Sarah Annaiah",2021,"Action, Drama, Suspense",amazon,112,min
a8925,Movie,Kalavaani Mappillai (Hindi),"Dinesh, Adhiti Menon",2018,"Action, Comedy, Romance",amazon,102,min
a8926,Movie,Inheritance,"Chase Joliet, Sara Montez, Dale Dickey, Drew Powell",2021,"Drama, Horror, Suspense",amazon,93,min
a8927,Movie,Haseena Maan Jaayegi,"Shashi Kapoor, Babita Kapoor, Johnny Walker, Manmohan Krishna",1967,"Action, Arts, Entertainment, and Culture, Drama",amazon,155,min
a8928,Movie,Haitian Nights,"Kenya Moore, Rudolph Moise, Obba Babatunde",2013,Suspense,amazon,78,min
a8929,Movie,Guerillas in Pink Lace,"George Montgomery, Valerie Varda, Joan Shawlee",1964,"Action, Comedy",amazon,89,min
a8930,Movie,Girls Vs Gangsters,"Ivy Chen, Fiona Sit, Ning Chang",2018,Comedy,amazon,114,min
a8931,Movie,Gajendra,"Vijayakanth, Laya, Sarath Babu, Ramesh Khanna",2004,"Action, Drama",amazon,157,min
a8932,Movie,Enclosed,Francis Duru Paul Sambo Bruno Iwuoha,2021,"Drama, Romance",amazon,188,min
a8933,Movie,Dead On,"Ray Sharkey, Leo Rossi, Meg Foster",1992,"Action, Suspense",amazon,94,min
a8934,Movie,Daily Qigong with Don Fiore - 20 minutes,Don Fiore,2019,"Fitness, Special Interest",amazon,22,min
a8935,Movie,Cult Following,"Garrett Marchbank, Clem Darling, Jeannie Elise Mai, Dina Cataldi, Garen Gulbenkian",2021,"Action, Horror",amazon,87,min
a8936,Movie,Come On Get Happy: The Partridge Family Story,"Eve Gordon, Rodney Scott, Kathy Wagner",1999,"Comedy, Drama",amazon,88,min
a8937,Movie,American Drug War: The Last White Hope,"Tommy Chong, Freeway Ricky Ross, Michael Ruppert, Jello Biafra, Kevin Booth",2011,Special Interest,amazon,118,min
a8938,Movie,3 Pints and a Rabbi,"Amanda Abbington, Michael Maloney, Jordan Stephens, Hannaj Bang Bendz",2021,"Comedy, Science Fiction",amazon,73,min
a8939,Movie,Tripwire,"Terence Knox, David Warner, Isabella Hofmann",1989,"Action, Drama, Suspense",amazon,91,min
a8940,Movie,Three,"Louis Koo, Wei Zhao, Wallace Chung",2016,Action,amazon,88,min
a8941,Movie,The Last Outlaw,"Michael Paré, Lawrence Evenchick, Mike Tarp",2014,Western,amazon,82,min
a8942,TV Show,Srugim,sin datos,2014,TV Shows,amazon,1,Season
a8943,Movie,Sound! Euphonium: The Movie - Welcome To The Kitauji High School Concert Band,"Chika Anzai, Ayaka Asai, Minori Chihara",2016,Anime,amazon,103,min
a8944,Movie,Red Water,"Kristy Swanson, Lou Diamond Phillips",2003,Action,amazon,92,min
a8945,Movie,"Me, Myself, and I","JoBeth Williams, George Segal, Don Calfa",1993,Comedy,amazon,97,min
a8946,TV Show,Landscape 101 with Ahmed Hassan,Ahmed Hassan,2019,Special Interest,amazon,1,Season
a8947,Movie,Gauthamante Radham,"Neeraj Madhav, Punya Elizabeth, Basil Joseph, Renji Panicker, Devi Ajith, Hareesh Kanaran, Valsala Menon",2020,"Comedy, Drama",amazon,127,min
a8948,Movie,Elvira's Movie Macabre: Tormented,Cassandra Peterson,2011,"Comedy, Horror",amazon,92,min
a8949,Movie,Elvira's Movie Macabre: The Werewolf Of Washington (2010),Cassandra Peterson,2010,"Comedy, Horror",amazon,92,min
a8950,Movie,Elvira's Movie Macabre: The Terror,Cassandra Peterson,2010,"Comedy, Horror, Suspense",amazon,90,min
a8951,Movie,Elvira's Movie Macabre: The Satanic Rites Of Dracula,Cassandra Peterson,2010,"Comedy, Horror, Suspense",amazon,93,min
a8952,Movie,Elvira's Movie Macabre: The Manster,Cassandra Peterson,2011,"Comedy, Horror, Science Fiction",amazon,89,min
a8953,Movie,Elvira's Movie Macabre: The Killer Shrews,Cassandra Peterson,2011,"Comedy, Horror, Science Fiction",amazon,78,min
a8954,Movie,Elvira's Movie Macabre: The Giant Gila Monster,Cassandra Peterson,2010,"Comedy, Horror, Science Fiction",amazon,90,min
a8955,Movie,Elvira's Movie Macabre: The Brain That Wouldn't Die,Cassandra Peterson,2010,"Comedy, Horror, Science Fiction",amazon,93,min
a8956,Movie,Elvira's Movie Macabre: Teenagers From Outer Space,Cassandra Peterson,2010,"Comedy, Horror, Science Fiction",amazon,93,min
a8957,Movie,Elvira's Movie Macabre: Scared To Death,Cassandra Peterson,2010,"Comedy, Horror, Suspense",amazon,90,min
a8958,Movie,Elvira's Movie Macabre: Santa Claus Conquers The Martians,Cassandra Peterson,2010,"Action, Comedy, Horror",amazon,93,min
a8959,Movie,Elvira's Movie Macabre: Night Of The Living Dead,Cassandra Peterson,2010,"Comedy, Horror",amazon,90,min
a8960,Movie,Elvira's Movie Macabre: Manos: The Hands Of Fate,Cassandra Peterson,2011,"Comedy, Horror",amazon,81,min
a8961,Movie,Elvira's Movie Macabre: Lady Frankenstein,Cassandra Peterson,2011,"Comedy, Horror, Science Fiction",amazon,93,min
a8962,Movie,Elvira's Movie Macabre: I Eat Your Skin,Cassandra Peterson,2011,"Comedy, Horror",amazon,92,min
a8963,Movie,Elvira's Movie Macabre: Hercules And The Captive Women,Cassandra Peterson,2011,"Action, Comedy, Horror",amazon,91,min
a8964,Movie,Elvira's Movie Macabre: Eegah,Cassandra Peterson,2010,"Action, Comedy, Horror",amazon,93,min
a8965,Movie,Elvira's Movie Macabre: Don't Look In The Basement,Cassandra Peterson,2011,"Comedy, Horror, Suspense",amazon,94,min
a8966,Movie,Elvira's Movie Macabre: Beast From Haunted Cave,Cassandra Peterson,2011,"Comedy, Horror, Suspense",amazon,86,min
a8967,Movie,Elvira's Movie Macabre: Attack Of The Giant Leeches,Cassandra Peterson,2011,"Comedy, Horror, Science Fiction",amazon,77,min
a8968,Movie,Elvira's Movie Macabre: A Bucket Of Blood,Cassandra Peterson,2011,"Comedy, Horror",amazon,81,min
a8969,Movie,Children of the Night,"Karen Black, Peter DeLuise, Ami Dolenz",1991,Horror,amazon,91,min
a8970,Movie,Chhoto Bou,"Prosenjit Chatterjee, Devika Mukherjee, Ranjit Mallick, Sandhya Roy, Soham Chakraborty, Kali Banerjee, Meenakshi Goswami, Sanghamitra Bandyopadhyay, Ratna Ghoshal, Nimu Bhowmick",1988,Drama,amazon,136,min
a8971,Movie,Blood Crime,"James Caan, Johnathon Schaech, Elizabeth Lackey",2002,"Drama, Suspense",amazon,88,min
a8972,TV Show,You Are Wanted,"マティアス・シュヴァイクヘーファー, アレクサンドラ・マリア・ララ, ミヒャエル・ランデス, ジェシカ・シュヴァルツ, ハンナ・フックストラ",2018,"Drama, Suspense",amazon,2,season
a8973,Movie,Two Cents From a Pariah,"Jeffrey Grover, Cortney Palm, Mark Grossman, Charlie Berens, Jade Elysan, Kelsey Boze, Ali Ryan, Marisa Roper, Lucas Veltrie, Terence Hall, Dena Tyler, Roy James Wilson",2021,"Drama, Suspense",amazon,83,min
a8974,Movie,The Waterfall Murder,"Manuel Rubey, Stefanie Reinsperger, Gerhard Greiner, Patricia Aulitzky",2016,"Horror, Suspense",amazon,89,min
a8975,Movie,The Last Party,"Robert Downey Jr., Mary Stuart Masterson, Oliver Stone, Sean Penn, Jerry Brown, Al Sharpton",1993,Documentary,amazon,96,min
a8976,Movie,Tangerines,"Lambit Ulfsak, Elmo Nuganen, Giorgi Nakashidze",2014,"Action, Drama",amazon,87,min
a8977,Movie,Reel Injun,sin datos,2010,Documentary,amazon,88,min
a8978,TV Show,My Magic Pet Morphle - Adventures of Mila & Morphle,sin datos,2021,"Animation, Kids",amazon,14,season
a8979,TV Show,Message from Space Galactic Wars,"Hiroyuki Sanada, Akira Oda, Ryo Nishida",1978,"Action, Science Fiction",amazon,1,Season
a8980,TV Show,Gamma smoke test,sin datos,2020,Action,amazon,1,Season
a8981,Movie,Chiara Ferragni: Unposted [English Dubbed],Chiara Ferragni,2019,Documentary,amazon,89,min
a8982,Movie,Best Night Ever,"Desiree Hall, Samantha Colburn, Eddie Ritchard, Crista Flanagan",2014,"Arthouse, Comedy",amazon,82,min
a8983,Movie,Zana,"Adriana Matoshi, Astrit Kabashi, Fatmire Sahiti, Mensur Safqiu, Vedat Bajrami, Irena Cahani, Shengyl Ismaili, Bislim Muçaj, Çun Lajçi, Ilire Vinca Celaj",2020,Drama,amazon,96,min
a8984,TV Show,When Hope Calls,"Morgan Kohan, Jocelyn Hudon, Ryan-James Hatanaka, Greg Hovanessian, Hanneke Talbot, Jefferson Brown",2019,Drama,amazon,1,Season
a8985,Movie,What Have We Done to Deserve This?,"Caroline Peters, Chantal Zitzenbacher, Simon Schwarz",2018,"Comedy, Drama",amazon,92,min
a8986,Movie,We Had it Coming,"Natalie Krill, Alexia Fast, Erin Agostino, Vanessa Smythe, Nabil Khatib",2021,"Drama, Suspense",amazon,84,min
a8987,Movie,Two Worlds Colliding,sin datos,2004,"Documentary, Special Interest",amazon,49,min
a8988,Movie,TREASURE 8,Jonathan Brook,2021,Documentary,amazon,6,min
a8989,Movie,The Wrong Path,"C. Thomas Howell, Drew Moerlein, Abigail Hawk, Gene Gabriel, Vince Oddo, Sal Rendino, Artie Pasquale, Joe D'Onofrio, Christopher Brian Roach",2021,"Drama, Horror, Suspense",amazon,87,min
a8990,TV Show,The Trouble with Maggie Cole,"Dawn French, Julie Hesmondhalgh, Mark Heap, Patrick Robinson, Vicki Pepperdine",2020,"Drama, Historical",amazon,1,Season
a8991,Movie,The Swindlers,"Hyun Bin, Ji-tae Yu, Seong-woo Bae, Sung-woong Park",2017,"Action, Suspense",amazon,117,min
a8992,Movie,The Minis,"Dennis Rodman, Gabriel Pimentel, Joe Gnoffo, Richard Portnow",2007,Comedy,amazon,76,min
a8993,TV Show,The Latino Americans,Benjamin Bratt,2013,Special Interest,amazon,1,Season
a8994,TV Show,The Hunter,"Edoardo Pesce, Francesco Foti, Francesco Montanari, Marco Rosetti, Miriam Dalmazio, Roberto Citran",2020,International,amazon,1,Season
a8995,Movie,The Boss and the Worker,sin datos,1975,Comedy,amazon,104,min
a8996,TV Show,Terror Lake Drive,"Shannon Kane, Donielle T. Hansley, Malik Yoba, Lamaan Rucker, Michael Chenevert, Brely Evans, Jen Harper",2020,Drama,amazon,1,Season
a8997,Movie,Tempest Eye,"Avery Kidd Waddell, Susan Traylor, Duane Whitaker, Eric Michael Cole, Bentley Mitchum",2021,Action,amazon,98,min
a8998,TV Show,Suspense,sin datos,2017,"Drama, Suspense",amazon,1,Season
a8999,Movie,Steal This Movie,"Vincent D'Onofrio, Janeane Garofalo, Jeanne Tripplehorn",2000,Drama,amazon,108,min
a9000,Movie,Simha (Kannada),"Nandamuri Balakrishna, Nayanthara, Sneha Ullal, Brahmanandam, Namitha",2021,"Action, Drama",amazon,120,min
a9001,Movie,Senior Entourage,"Ed Asner, Mark Rydell, Helen Reddy, Marion Ross, Charles Robinson, David A. Lockhart, Brian Connors",2021,Comedy,amazon,85,min
a9002,TV Show,Roadkill Garage,sin datos,2017,"Sports, Unscripted",amazon,1,Season
a9003,TV Show,Pompon Little Bear,sin datos,2020,Kids,amazon,1,Season
a9004,Movie,Open Door,"Luli Bitri, Jonida Vokshi, Gulielm Radoja, Sotiraq Bratko",2021,Drama,amazon,78,min
a9005,Movie,One Step From Me,"Johanna Solano, Esteban Hidalgo, Gustavo Rojas",2021,"Comedy, Drama",amazon,113,min
a9006,TV Show,One Lane Bridge,"Joel Tobeck, Alison Bruce, Aidee Walker",2020,Drama,amazon,1,Season
a9007,TV Show,NOVA: The Planets,Zachary Quinto,2019,"Documentary, Special Interest",amazon,1,Season
a9008,TV Show,Murders in Vienna,"Harald Krassnitzer, Rafael Haider, Aglaia Szyszkowitz, Thomas Stipsits",2016,"Action, Drama, Suspense",amazon,1,Season
a9009,Movie,McCanick,"Cory Monteith, David Morse, Mike Vogel, Rachel Nichols",2014,"Action, Drama",amazon,96,min
a9010,Movie,Martha of the North,sin datos,2009,Documentary,amazon,83,min
a9011,TV Show,Manhunt,"Martin Clunes, Katie Lyons, Claudie Blakley, Stephen Wight",2019,TV Shows,amazon,1,Season
a9012,Movie,Life on the Rocks,"Bonnie Bedelia, Ray Wise, Elester Latham, Ally Iseman, Jessica Lynn Parsons",2021,"Comedy, Drama",amazon,93,min
a9013,Movie,Let Me Be Frank,"Freddy Andreiuci, Ryan Silva, Lora Lee, Lara Ingraham, Michael Casey, Jared Scott",2021,"Comedy, Drama",amazon,83,min
a9014,Movie,LEGO Monkie Kid: A Hero Is Born,"Jack De Sena, Dave B. Mitchell, Stephanie Sheh, David Chen, Sean Schemmel, Patrick Seitz",2021,"Action, Animation, Kids",amazon,45,min
a9015,TV Show,Last Frontier,"Lon Chaney jr, Dorothy Gulliver",1932,"Special Interest, Western",amazon,1,Season
a9016,TV Show,Killer Kids,sin datos,2013,"Documentary, Special Interest",amazon,1,Season
a9017,Movie,JJ Barrows: Doodle All Day,JJ Barrows,2019,"Arts, Entertainment, and Culture, Comedy, Special Interest",amazon,33,min
a9018,Movie,Jeff Allen: I Can Laugh About it Now,Jeff Allen,2019,"Arts, Entertainment, and Culture, Comedy, Special Interest",amazon,42,min
a9019,TV Show,Hightown,"James Badge Dale, Monica Raymund, Riley Voelkel, Shane Harper, Atkins Estimond, Amaury Nolasco, Dohn Norwood",2020,"Drama, LGBTQ, Suspense",amazon,1,Season
a9020,Movie,Halloween Heroes,"Bobby Lacer, James Dickey, Eileen Lacer, Brayden Lacer",2021,"Comedy, Kids",amazon,77,min
a9021,Movie,Finding Dawn,sin datos,2006,Documentary,amazon,74,min
a9022,Movie,Eddie Izzard: Dress To Circle,Eddie Izzard,2002,"Arts, Entertainment, and Culture, Comedy, Special Interest",amazon,56,min
a9023,TV Show,Couple of Mirrors,"Zhang Nan, Annie Sun, Prince Liu, Vincent He, Huang Xin Yao, David Chou",2021,Romance,amazon,1,Season
a9024,TV Show,Cities of the Underworld,sin datos,2008,"Documentary, Special Interest",amazon,1,Season
a9025,Movie,Chinese Speaking Vampires,"Davy Williams, Chris Cleveland, Crystal Huang, Jerimiyah Dunbar, June Lee, Raven Armando Astone",2021,"Action, Horror",amazon,81,min
a9026,Movie,Cerebrum,"James Russo, Alexxis Lemire, Christian James, Anirudh Pisharody",2021,"Science Fiction, Suspense",amazon,121,min
a9027,Movie,BoBoiBoy: Elemental Heroes,"Nur Fathiah Diaz, Nizam Razak, Ieesya Isandra, Anas Abdul Aziz, Nur Sarah Alisya, Yap Ee Jean",2021,"Action, Animation, Kids",amazon,116,min
a9028,Movie,Blunderpuss,"Chris Manley, Jeff Seal, Drae Campbell, Karolena Theresa, Mona Chalabi, Danny Manley, Norah Manley, Meg Anderson",2021,Comedy,amazon,74,min
a9029,Movie,Blue Call,"Katie Leclerc, Jonathan Bennett, Jack McGee, Andrea Sixtos, William Belli, Shelby Wulfurt",2021,"Horror, Suspense",amazon,81,min
a9030,Movie,Blind Ghost,"Alix Villaret, Tim Dax, Lindsey Sirera, Casey Graf, Jeremiah Benjamin",2021,Horror,amazon,92,min
a9031,Movie,Bicycle Kick,"Ritwik Chakraborty, Ridhima Ghosh, Sourav Banerjee, Soumitra Chatterjee",2013,Drama,amazon,109,min
a9032,TV Show,Beau Séjour,"Lynn Van Royen, Inge Paulussen, Katrin Lohmann, Joren Seldeslachts",2017,Suspense,amazon,1,Season
a9033,Movie,Battered,"Mia Paris, Carly Jones, Luke Banham, Laura Lee, Charles A. Baird, Spencer Kane, Marc Bilker, Bianca Conner, Jim LeVasseur, Helen Wilson, Stacy Firkus, Molly Monroe, T. Patrick Quinn",2021,"Action, Horror, Suspense",amazon,44,min
a9034,Movie,American Masters: Raul Julia: The World's a Stage,"Anjelica Huston, Edward James Olmos, Rita Moreno, James Earl Jones, Sonia Braga, Rubén Blades, Esai Morales, John Leguizamo, Jimmy Smits, Andy Garcia",2019,Documentary,amazon,84,min
a9035,Movie,All Creatures Here Below,"Karen Gillan, David Dastmalchian, Jennifer Morrison, David Koechner, Richard Cabral",2019,"Drama, Suspense",amazon,91,min
a9036,TV Show,Alf: The Animated Series,"Len Carlson, Rob Cowan, Paul Fusco, Dan Hennessey",1988,"Animation, Kids",amazon,1,Season
a9037,Movie,Adrift in Soho,"Caitlin Harris, Chris Wellington, Emily Seale-Jones, Lauren Harris, Owen Drake",2020,Drama,amazon,108,min
a9038,Movie,Adam and Evelyn,"Anne Kanis, Florian Teichtmeister, Lena Lauzemis",2018,"Comedy, Drama, Romance",amazon,96,min
a9039,Movie,Acting Out,"Victoria Corsaut, Michael Gaunt",1980,Drama,amazon,84,min
a9040,TV Show,13 Ghosts of Scooby-Doo!,"Don Messick, Casey Kasem, Heather North, Susan Blu, Vincent Price, Arte Johnson, Howard J. Morris",1985,"Comedy, Horror, Kids",amazon,1,Season
a9041,Movie,Write to Kill,"Scott Valentine, Joan Severance, Chris Mulkey",1991,"Drama, Suspense",amazon,100,min
a9042,Movie,Windcroft,"Joe Ryan, Vanessa Daniels, Monica Knight, Ray Wasik, Amanda Renee Knox",2007,"Drama, Horror, Suspense",amazon,94,min
a9043,Movie,What Makes a Family,"Brooke Shields, Cherry Jones, Anne Meara",2001,Drama,amazon,91,min
a9044,Movie,What Is My Name,"Konstantin Lavronenko, Alexandra Bortich, Marina Vasilieva, Kirill Kaganovich",2021,Drama,amazon,86,min
a9045,Movie,Viyabari,"S. J. Surya, Tamannaah, Namitha, Vadivelu, Santhanam",2007,"Comedy, Drama",amazon,163,min
a9046,Movie,Vivaramana Aalu,"Sathyaraj, Devayani, Mumtaj, Vivek",2002,"Comedy, Drama",amazon,153,min
a9047,TV Show,Vir the robot boy,Vir,2012,"Action, Animation, Kids",amazon,1,Season
a9048,Movie,Uptown Girls,"Brittany Murphy, Dakota Fanning, Donald Faison, Heather Locklear, Marley Shelton",2003,Comedy,amazon,92,min
a9049,Movie,Untamed Heart,"Christian Slater, Marisa Tomei, Rosie Perez, Kyle Secor, Willie Garson, James Cada, Gary Groomes",1993,"Comedy, Drama, Romance",amazon,102,min
a9050,Movie,Unsurety,"Kandace Burnett, Deonde Crawford, Janeshia Wilson, Kejuan Moses, Thomas Hanks",2021,"Comedy, Romance",amazon,105,min
a9051,Movie,Universal Soldier,"Jean-Claude Van Damme, Dolph Lundgren, Ed O'Ross, Ally Walker, Jerry Orbach",1992,"Action, Science Fiction",amazon,104,min
a9052,Movie,Tuck Jagadish (Tamil),"Nani, Ritu Varma, Aishwarya Rajesh, Jagapathi Babu, Daniel Balaji, Nasser, Parvathi T, Rohini, Rao Ramesh, Naresh",2021,"Drama, Kids",amazon,145,min
a9053,Movie,Troll,"Michael Moriarty, Julia Louis-Dreyfus, Noah Hathaway, Sonny Bono, Shelley Hack, Jenny Beck, Phil Fondacaro, Gary Sandy, Anne Lockhart",1986,Horror,amazon,83,min
a9054,Movie,Topkapi,"Melina Mercouri, Peter Ustinov, Maximilian Schell, Robert Morley, Jess Hahn, Gilles Ségal",1964,Action,amazon,120,min
a9055,Movie,Things You Can Tell Just By Looking At Her,"Glenn Close, Cameron Diaz, Calista Flockhart, Kathy Baker, Amy Brenneman, Valeria Golino, Holly Hunter",2001,Drama,amazon,109,min
